Lead_Origin,Lead_Source,Do_Not_Email,Converted,TotalVisits,Total_Time_Spent_on_Website,Page_Views_Per_Visit,Specialization,What_is_your_current_occupation,Tags,City,A_free_copy_of_Mastering_The_Interview,Last_Notable_Activity
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,3,122,3,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,4,487,1.33,Not_Specified,Unemployed,Not_Specified,Other_Cities,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,0,2,1438,2,Media_and_Advertising,Unemployed,Other_Tags,Other_Cities,Yes,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,Yes,0,1,384,1,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,6,1477,6,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,7,3,Management_Specializations,Unemployed,Ringing,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,3,956,1.5,Management_Specializations,Unemployed,Other_Tags,Thane_and_Outskirts,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,0,3,54,1.5,Management_Specializations,Unemployed,Not_Specified,Other_Cities,Yes,Page_Visited_on_Website
API,Organic_Search,No,1,24,1527,24,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,3,270,3,Management_Specializations,Unemployed,Other_Tags,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,2,1258,2,Banking_Investment_And_Insurance,Unemployed,Not_Specified,Mumbai,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,Yes,0,6,137,6,Management_Specializations,Unemployed,Interested_in_other_courses,Thane_and_Outskirts,No,Modified
API,Google,No,1,2,1416,1,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,16,1226,2,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,11,332,2.75,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,0,4,104,4,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,Yes,SMS_Sent
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,4,1119,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,0,3,1237,1,Management_Specializations,Unemployed,Not_Specified,Tier_II_Cities,Yes,Modified
API,Google,No,0,2,247,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,1,15,1205,3.75,Rural_and_Agribusiness,Unemployed,Not_Specified,Other_Cities,Yes,SMS_Sent
Landing_Page_Submission,Google,No,0,4,434,4,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,10,2,Management_Specializations,Unemployed,Ringing,Other_Cities,Yes,Email_Opened
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,1,7,1780,7,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
API,Google,No,0,2,1210,2,Not_Specified,Unemployed,Ringing,Mumbai,No,SMS_Sent
API,Google,No,1,2,208,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,1,4,1549,4,Management_Specializations,Unemployed,Lost_to_EINS,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,11,420,5.5,Business_Administration,Unemployed,Other_Tags,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,8,1061,2.67,Banking_Investment_And_Insurance,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,0,2,385,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,4,18,4,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
API,Google,No,0,2,334,1,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Email_Opened
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,2,157,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,0,7,339,3.5,Travel_and_Tourism,Unemployed,Not_Specified,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,0,3,235,3,Management_Specializations,Unemployed,Not_Specified,Other_Cities,No,Email_Opened
Landing_Page_Submission,Google,No,0,4,758,4,International_Business,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,4,1317,4,Management_Specializations,Unemployed,Lost_to_EINS,Mumbai,No,Modified
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,412,2,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,4,1599,4,Management_Specializations,Unemployed,Closed_by_Horizzon,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,3,1387,3,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities of Maharashtra,No,Email_Opened
API,Olark_Chat,No,1,4,338,4,Not_Specified,Unemployed,Busy,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,0,2,223,2,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Organic_Search,No,0,9,540,9,Banking_Investment_And_Insurance,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,1,10,47,3.33,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,4,875,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,62,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,3,176,1.5,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Facebook,No,0,4,388,4,Not_Specified,Student,Busy,Other_Cities of Maharashtra,No,SMS_Sent
Landing_Page_Submission,Google,No,0,2,543,2,Media_and_Advertising,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,0,6,943,2,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,No,SMS_Sent
API,Google,No,1,3,167,1.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Direct_Traffic,No,1,4,1655,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,Yes,0,9,127,4.5,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,1,5,858,1.67,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Email_Opened
API,Organic_Search,No,0,4,157,4,Not_Specified,Unemployed,Ringing,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,3,1328,1.5,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,0,1,224,1,Management_Specializations,Student,Other_Tags,Mumbai,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,8,277,2.67,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,2,418,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Organic_Search,No,0,5,1030,5,Not_Specified,Unemployed,Other_Tags,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,4,1134,4,Management_Specializations,Unemployed,Ringing,Other_Cities,Yes,Modified
Landing_Page_Submission,Organic_Search,No,0,17,1439,3.4,Rural_and_Agribusiness,Unemployed,Ringing,Other_Cities,Yes,Page_Visited_on_Website
Landing_Page_Submission,Google,No,0,6,1259,2,Banking_Investment_And_Insurance,Unemployed,Not_Specified,Thane_and_Outskirts,No,Modified
API,Google,No,0,2,467,2,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,0,0,0,0,Management_Specializations,Working_Professional,Other_Tags,Other_Cities,No,Modified
API,Google,No,0,2,137,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,Yes,0,9,157,4.5,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Modified
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Other_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,6,1266,3,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,5,383,5,Business_Administration,Unemployed,Interested_in_other_courses,Thane_and_Outskirts,No,Email_Opened
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,0,4,1346,4,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,2,151,2,Business_Administration,Unemployed,Interested_in_other_courses,Thane_and_Outskirts,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,3,1129,3,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Olark_Chat,Yes,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Organic_Search,No,1,3,51,3,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,46,2,Management_Specializations,Unemployed,Other_Tags,Thane_and_Outskirts,Yes,Email_Opened
API,Direct_Traffic,No,0,4,65,4,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
API,Google,No,1,2,958,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Olark_Chat,No,1,0,0,0,Rural_and_Agribusiness,Unemployed,Will_revert_after_reading_the_email,Other_Metro_Cities,No,Email_Opened
API,Organic_Search,No,1,3,235,1.5,Not_Specified,Unemployed,Lost_to_EINS,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,0,7,168,3.5,Management_Specializations,Unemployed,Other_Tags,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,Yes,0,1,495,1,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Other_Notable_activity
Landing_Page_Submission,Direct_Traffic,No,0,5,354,2.5,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,32,2,Business_Administration,Unemployed,Other_Tags,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,4,1530,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,5,369,5,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,0,10,307,2.5,Services_Excellence,Unemployed,Not_Specified,Other_Cities,Yes,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,Yes,0,5,154,5,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Other_Notable_activity
Landing_Page_Submission,Organic_Search,Yes,0,6,501,6,Management_Specializations,Unemployed,Not_Specified,Other_Metro_Cities,Yes,Modified
API,Google,No,1,2,406,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Organic_Search,No,1,3,1584,1.5,Management_Specializations,Working_Professional,Closed_by_Horizzon,Mumbai,No,Modified
API,Google,No,0,1,206,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,4,141,2,Management_Specializations,Unemployed,Ringing,Other_Metro_Cities,Yes,Email_Opened
API,Organic_Search,No,0,2,116,2,Not_Specified,Unemployed,Other_Tags,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,0,3,557,3,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,3,166,3,Management_Specializations,Unemployed,Busy,Mumbai,Yes,SMS_Sent
API,Google,No,0,2,247,2,Not_Specified,Unemployed,Ringing,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,1243,2,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,3,1264,3,Management_Specializations,Unemployed,Lost_to_EINS,Other_Cities of Maharashtra,No,Modified
Landing_Page_Submission,Google,No,0,3,148,3,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,5,187,5,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,641,2,Management_Specializations,Unemployed,Interested_in_other_courses,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,16,725,4,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,Yes,0,4,175,4,Media_and_Advertising,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,3,146,3,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Google,No,1,10,257,2.5,Management_Specializations,Unemployed,Closed_by_Horizzon,Mumbai,No,Email_Opened
API,Organic_Search,No,0,5,29,5,Media_and_Advertising,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,7,12,2.33,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
Lead_Add_Form,Reference,No,1,0,0,0,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Business_Administration,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,Yes,0,2,16,2,Travel_and_Tourism,Unemployed,Not_Specified,Other_Metro_Cities,Yes,Modified
API,Google,No,0,3,127,3,Not_Specified,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,2,238,2,Travel_and_Tourism,Unemployed,Other_Tags,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Other_Cities of Maharashtra,No,SMS_Sent
Landing_Page_Submission,Google,No,0,6,24,6,Business_Administration,Unemployed,Ringing,Other_Cities,No,SMS_Sent
API,Organic_Search,No,1,3,1508,3,Not_Specified,Unemployed,Ringing,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Google,No,0,2,72,1,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,7,1591,7,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,1,2,1561,2,Management_Specializations,Unemployed,Closed_by_Horizzon,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Google,No,0,6,128,3,Management_Specializations,Unemployed,Busy,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,10,1343,2.5,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,2,1650,2,Banking_Investment_And_Insurance,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,0,1,71,1,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,0,4,342,2,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,310,2,Management_Specializations,Unemployed,Ringing,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,13,139,13,International_Business,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,No,0,5,263,2.5,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,3,676,3,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,221,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,4,217,4,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,0,1,157,1,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Other_Notable_activity
Landing_Page_Submission,Organic_Search,Yes,0,7,715,7,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Modified
API,Olark_Chat,Yes,0,3,738,1.5,Travel_and_Tourism,Unemployed,Interested_in_other_courses,Other_Cities,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Ringing,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
